4.879193269826560936e+03 4.885841444440424119e-01
4.818196419954226258e+03 4.851949680983222990e-01
4.856476003930592924e+03 4.822219005922012691e-01
4.904678400279643938e+03 4.880655160352667110e-01
4.934605383757493655e+03 4.874323069315290025e-01
4.848411371027442328e+03 4.809072378815838489e-01
5.028662733981311248e+03 4.837355718782790914e-01
4.758919613644965466e+03 4.825173981739455664e-01
4.707402847577704051e+03 4.793995971583987492e-01
4.814744283872468259e+03 4.822038089035230457e-01
4.992994190239519412e+03 5.001748863238895115e-01
4.795333687929416556e+03 4.840732834002725582e-01
4.904408788094108786e+03 4.900133878496218953e-01
5.098245624698588472e+03 4.902425492395460216e-01
5.000815577471651523e+03 4.857075659442052218e-01
4.951392227704824109e+03 5.011819903269770782e-01
4.905670595748475534e+03 4.927995079060679684e-01
4.807648592487972564e+03 4.800931118910639062e-01
4.801909041138976136e+03 4.826500705575858530e-01
4.783381513438506772e+03 4.812268577148990922e-01
5.081471577481861459e+03 4.909722473495676254e-01
4.907727965271426910e+03 4.815283858595361122e-01
5.005458888235767517e+03 4.848331343247578862e-01
4.800553287809550056e+03 4.822279311550939918e-01
4.793001309627572482e+03 4.897058291420920972e-01
5.028662733981310339e+03 4.837355718782790914e-01
4.814744283872468259e+03 4.822038089035230457e-01
4.937989349664442670e+03 4.818841890702078024e-01
5.010946378458666914e+03 4.840672528373798356e-01
4.885545339567469455e+03 4.856834436926342757e-01
4.724363066060444908e+03 4.819083113217787484e-01
4.889714214519323832e+03 4.828128957556898637e-01
4.953611001647862395e+03 4.813293772840757101e-01
5.017873308235591139e+03 4.834883187996767417e-01
5.098245624698589381e+03 4.902425492395460216e-01
4.848411371027443238e+03 4.809072378815838489e-01
5.005911729151783220e+03 4.916476703935545589e-01
4.986531124903015552e+03 4.802438759633824161e-01
4.763452160225593616e+03 4.804670067904138198e-01
4.801909041138977955e+03 4.826500705575858530e-01
5.105305054384047253e+03 4.990170182484833239e-01
4.785453819642109011e+03 4.815102941708578888e-01
4.836957854385038445e+03 4.810700630796878596e-01
4.822272973419204391e+03 4.803524260954517566e-01
4.850463148741391706e+03 4.822822062211286620e-01
4.847526410645499709e+03 4.881740661673360515e-01
4.963563284005083915e+03 4.926547743966421811e-01
4.960813089967911765e+03 4.908154527143563373e-01
4.801415427042072224e+03 4.853035182303916395e-01
4.989674021371546587e+03 5.005548117861321478e-01
4.860384424826933355e+03 4.908878194690692309e-01
4.759317525960213970e+03 4.784950127244876894e-01
4.987149982236126561e+03 4.824993064852673430e-01
4.797662454697872818e+03 4.816429665544981753e-01
4.895124423304456286e+03 4.924617963840745016e-01
4.867934386962897406e+03 4.900254489754073406e-01
4.904585187005641274e+03 4.868654340196114094e-01
4.908517219265799213e+03 4.853939766737827566e-01
5.004721742808293129e+03 4.879207825258409792e-01
4.759317525960213970e+03 4.784950127244876894e-01
4.812846098759244342e+03 4.825897649286584601e-01
4.914126090283546546e+03 4.951695191229149584e-01
4.948139884904495375e+03 4.837235107524936462e-01
4.915302878983968185e+03 4.848150426360796628e-01
4.921061319972092861e+03 4.900013267238363945e-01
4.882303351870537881e+03 4.872332983560685449e-01
4.855017251522023798e+03 4.857678715731326147e-01
4.901028631134307943e+03 4.927572939658187434e-01
4.714837324587405419e+03 4.780608121962103829e-01
4.709139940030047001e+03 4.811906743375426454e-01
5.006866256341982989e+03 4.859126050825584020e-01
4.861325967130934259e+03 4.880172715321248189e-01
4.969604883864292788e+03 4.844170254851588031e-01
4.792892022642520715e+03 4.839104582021686030e-01
5.023944517570574135e+03 4.836933579380299220e-01
4.874981734101799702e+03 4.840009166455597200e-01
4.947832577891906112e+03 4.839164887650613256e-01
4.842193665555933876e+03 4.870765037208573123e-01
4.747200002048878559e+03 4.838622136990266553e-01
4.783298282358542565e+03 4.874021541170652783e-01
4.888308058628346771e+03 4.891088034157108355e-01
5.033230947782468320e+03 4.843145059159821852e-01
4.903613961464447129e+03 4.812751022180410398e-01
4.836957854385038445e+03 4.810700630796878596e-01
4.825923707184759223e+03 4.881197911013013813e-01
4.748270620585446522e+03 4.782477596458853397e-01
4.935230950227995891e+03 4.882946774251908928e-01
5.051033719555180141e+03 4.848813788278997783e-01
4.891071651558581834e+03 4.844773311140861960e-01
4.782603208649016779e+03 4.817937306268166853e-01
4.883574900333895130e+03 4.826078566173366835e-01
4.966008505970145052e+03 4.878725380226990316e-01
5.063948986601728393e+03 4.944699738273570233e-01
4.698217987077109683e+03 4.799785311961018430e-01
4.854304016225756641e+03 4.805333429822339353e-01
4.741020044407414389e+03 4.799905923218873438e-01
4.887570578219741037e+03 4.787663880546610407e-01
5.030704660955057079e+03 4.843084753530894626e-01
5.023131249546267100e+03 4.829154153248664261e-01
4.784005972875040243e+03 4.804308234130573729e-01
4.909283013689871950e+03 4.869076479598605789e-01
5.004737376118616339e+03 4.819565558249206960e-01
4.791558770712657861e+03 4.814258662903595498e-01
4.809645534151031825e+03 4.844170254851588031e-01
4.758919613644966375e+03 4.825173981739455664e-01
4.930793058802883024e+03 4.856412297523851063e-01
5.014146229361511359e+03 4.913159894344538148e-01
4.796729924867278896e+03 4.858643605794165099e-01
4.910561627177357877e+03 4.818902196331005805e-01
4.933899465483388667e+03 4.919250762866205773e-01
4.916903587604221684e+03 4.857980243875963389e-01
4.856594668872626244e+03 4.877338350761660224e-01
4.911842071544036116e+03 4.847667981329377151e-01
4.901467342899491086e+03 4.863528361737284311e-01
4.931468617848086069e+03 4.899892655980509493e-01
4.953611001647862395e+03 4.813293772840757101e-01
4.897460946560455341e+03 4.810700630796878596e-01
4.887570578219741037e+03 4.787663880546610407e-01
4.950254517416627095e+03 4.940478344248652176e-01
4.747200002048879469e+03 4.838622136990266553e-01
5.008197652081081287e+03 4.815766303626780598e-01
5.008197652081081287e+03 4.815766303626780598e-01
4.948666684809744766e+03 4.862081026643026993e-01
5.028662733981311248e+03 4.837355718782790914e-01
4.813130108458070026e+03 4.810881547683660830e-01
4.977713546267848869e+03 4.892897203024930142e-01
4.942213597249741724e+03 4.840974056518435598e-01
5.051033719555180141e+03 4.848813788278997783e-01
5.009222792974033837e+03 4.829757209537938190e-01
5.006866256341982989e+03 4.859126050825584020e-01
4.838453739436688011e+03 4.864975696831542185e-01
4.814744283872468259e+03 4.822038089035230457e-01
5.002562579657924289e+03 4.963756317014630381e-01
4.791746711155942648e+03 4.838079386329919851e-01
4.900026712069757195e+03 4.905018634439338721e-01
4.807865956859153812e+03 4.824510619821253954e-01
4.820878955897929700e+03 4.858221466391672849e-01
4.974320787324929370e+03 4.844592394254079726e-01
4.894452769538711436e+03 4.828551096959390332e-01
4.854008513697563103e+03 4.832832796613235615e-01
4.901338566953942973e+03 4.888313975226447616e-01
4.895836087574337398e+03 4.900375101011928414e-01
4.939901580496803035e+03 4.921301154249737575e-01
4.897970249952019003e+03 4.962128065033590274e-01
4.908517219265799213e+03 4.853939766737827566e-01
4.777402395959868954e+03 4.804067011614864269e-01
5.014279736269203568e+03 4.894043009974550773e-01
4.856384282972810070e+03 4.874202458057435017e-01
4.984906823866152081e+03 4.833013713500017849e-01
4.944576628840790363e+03 4.824872453594818422e-01
5.053018212762787698e+03 4.878725380226990316e-01
4.811677648338753897e+03 4.865819975636526129e-01
4.871828385641465502e+03 4.872212372302830996e-01
4.807618537235025542e+03 4.828430485701535324e-01
4.788268241447406581e+03 4.818057917526021861e-01
4.747472212974087597e+03 4.806238014256250524e-01
4.975847429835213006e+03 4.963997539530339842e-01
4.725786400070895070e+03 4.823304507242706096e-01
4.917993066315922079e+03 4.895912484471300341e-01
4.836957854385038445e+03 4.810700630796878596e-01
4.850463148741390796e+03 4.822822062211286620e-01
5.036770963030966413e+03 4.864191723655486022e-01
4.865705864283539086e+03 4.864734474315832724e-01
4.787393287762795808e+03 4.849658067083981727e-01
4.989633208050984649e+03 4.948619604153851603e-01
4.859206149050102795e+03 4.888434586484302624e-01
4.984906823866152081e+03 4.833013713500017849e-01
5.028384328572553386e+03 4.878665074598063089e-01
4.854037634935330971e+03 4.961645620002170798e-01
4.861139711528014232e+03 4.866362726296872276e-01
4.722494080795857371e+03 4.853638238593190324e-01
4.949797057649086128e+03 4.941925679342910049e-01
4.809506129878928732e+03 4.857196270699907226e-01
4.787871608654114425e+03 4.840913750889507816e-01
5.056417129181794735e+03 4.952479164405205747e-01
4.962092305917106387e+03 4.805695263595903821e-01
4.818196419954226258e+03 4.851949680983222990e-01
4.818919812719386755e+03 4.868051283906839610e-01
4.841620500224747957e+03 4.845557284316918123e-01
4.972336963971105433e+03 4.817816695010312400e-01
4.861325967130934259e+03 4.880172715321248189e-01
4.956821140767194265e+03 4.934508086984839004e-01
4.933899465483389577e+03 4.919250762866205773e-01
4.936574461601631810e+03 4.838260303216702085e-01
4.838320648419643476e+03 4.793875360326133039e-01
4.834297754960577549e+03 4.851527541580731295e-01
4.868650336867749502e+03 4.861658887240535298e-01
4.951234116847149380e+03 4.835365633028186894e-01
4.944114736408697354e+03 4.820892282085609826e-01
4.928272401564974643e+03 4.856351991894923281e-01
4.948855640742000105e+03 4.821314421488101520e-01
4.997457564574998287e+03 4.874926125604563953e-01
4.810966218594424390e+03 4.797131864288212699e-01
4.843505043184757596e+03 4.918104955916585141e-01
4.787747324860119988e+03 4.846763396895465981e-01
4.955597894432637986e+03 4.906104135760031570e-01
4.867934386962897406e+03 4.900254489754073406e-01
4.884878438132511292e+03 4.881077299755159360e-01
4.737759654664509071e+03 4.803705177841299800e-01
4.806451475882679915e+03 4.823726646645197791e-01
4.788291818724398581e+03 4.814379274161450506e-01
4.759353843060473082e+03 4.877278045132732442e-01
4.874765790842773640e+03 4.820952587714537052e-01
4.808641968955694210e+03 4.791402829540109543e-01
4.823067685069232539e+03 4.841818335323418987e-01
5.030704660955057079e+03 4.843084753530894626e-01
4.759317525960213061e+03 4.784950127244876894e-01
4.831584630269143418e+03 4.830360265827212118e-01
4.907772321801406179e+03 4.908395749659273388e-01
5.080921857216339049e+03 4.964178456417122076e-01
4.921061319972091951e+03 4.900013267238363945e-01
4.878136175378357621e+03 4.876614683214531287e-01
4.809661866943111818e+03 4.877881101422006926e-01
4.836957854385039354e+03 4.810700630796878596e-01
4.810966218594424390e+03 4.797131864288212699e-01
4.765741804544447405e+03 4.815585386739998364e-01
5.002240638357848184e+03 4.866905476957218979e-01
4.764266463242279315e+03 4.787060824257335923e-01
4.788371783413879712e+03 4.841878640952346768e-01
4.837215478585940218e+03 4.824510619821253954e-01
4.832394100863783933e+03 4.818721279444223571e-01
4.909283013689871950e+03 4.869076479598605789e-01
4.822272973419204391e+03 4.803524260954517566e-01
4.807369951211250736e+03 4.873599401768161088e-01
4.934533880629554915e+03 4.820831976456682599e-01
4.833245272525259679e+03 4.847064925040103223e-01
4.690859358069818882e+03 4.813173161582902093e-01
4.929145045319927704e+03 4.828490791330462550e-01
4.921061319972091951e+03 4.900013267238363945e-01
4.790223835831765427e+03 4.861538275982680291e-01
5.148033600668808504e+03 4.953142526323406902e-01
4.986531124903015552e+03 4.802438759633824161e-01
4.836761271804050011e+03 4.838199997587774859e-01
4.934765473313232178e+03 4.877458962019514677e-01
4.785453819642109011e+03 4.815102941708578888e-01
5.051032713758540922e+03 4.823967869160907251e-01
5.016385965742665576e+03 4.851527541580731295e-01
4.926999101739924299e+03 4.886263583842915814e-01
4.965183541723807139e+03 4.876614683214531287e-01
5.030802198968969606e+03 4.851406930322876287e-01
5.019007898422516519e+03 4.858522994536310091e-01
4.953611001647862395e+03 4.813293772840757101e-01
4.824167783019247508e+03 4.854422211769246487e-01
5.128536915488835803e+03 4.901581213590476271e-01
4.780714601870082333e+03 4.808107488753000092e-01
4.873962638004960354e+03 4.893500259314204626e-01
4.903613961464447129e+03 4.812751022180410398e-01
4.739175778843415173e+03 4.807926571866217857e-01
5.009222792974033837e+03 4.829757209537938190e-01
4.826506566299060069e+03 4.810519713910096362e-01
4.917009446074226616e+03 4.836873273751371993e-01
4.826134290621908804e+03 4.823244201613778870e-01
4.966460801061124585e+03 4.938367647236193148e-01
4.947832577891906112e+03 4.839164887650613256e-01
5.045151559769603409e+03 4.968098322297403446e-01
4.983953787780520543e+03 4.888434586484302624e-01
4.907353748732545682e+03 4.915391202614852184e-01
4.769501033537225339e+03 4.845496978687990897e-01
4.840038636006024717e+03 4.822641145324504386e-01
4.976806689742339586e+03 4.846401563121902067e-01
5.005560585349661778e+03 4.898626237773033854e-01
4.729124998057382982e+03 4.819505252620279734e-01
4.889714214519324742e+03 4.828128957556898637e-01
4.886999955725191285e+03 4.876494071956676279e-01
4.854804994648586216e+03 4.854542823027101495e-01
4.969945201544694100e+03 4.926246215821784569e-01
4.808606185510336218e+03 4.818902196331005805e-01
4.878325448695123669e+03 4.836209911833170283e-01
4.906999249478887577e+03 4.808951767557984036e-01
4.925780009484731636e+03 4.793995971583987492e-01
4.806451475882679915e+03 4.823726646645197791e-01
5.010946378458666914e+03 4.840672528373798356e-01
4.824702818323799875e+03 4.781753928911724461e-01
4.889714214519324742e+03 4.828128957556898637e-01
4.787869570574887803e+03 4.804247928501646503e-01
4.831751894239292596e+03 4.802860899036315856e-01
5.040558921689173985e+03 4.967676182894911197e-01
4.906999249478887577e+03 4.808951767557984036e-01
4.788371783413879712e+03 4.841878640952346768e-01
